TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
e_e000956,2305240002,,2305240002,,2023-05-24 07:00,5,15
e_e000956,2305240003,,2305240003,,2023-05-24 12:00,5,15
e_e000956,2305240004,,2305240004,,2023-05-24 13:00,15,
e_e000956,2305240005,,2305240005,,2023-05-24 15:00,5,15
e_e000956,2305240006,,2305240006,,2023-05-24 15:30,15,
e_e000959,2306040001,2306040001,,2023-06-04 13:30,,,
e_e000959,2306040002,,2306040002,,2023-06-04 21:00,1,
e_e000959,2306040003,,2306040003,,2023-06-04 14:30,1,
e_e000959,2306040004,,2306040004,,2023-06-04 17:00,15,
e_e000959,2306040005,,2306040005,,2023-06-04 17:30,15,
e_e000959,2306040006,,2306040006,,2023-06-04 06:00,15,
e_e000959,2306040007,,2306040007,,2023-06-04 18:30,15,
e_e000959,2306050001,,2306050001,,2023-06-05 14:30,13,
e_e000959,2306050002,,2306050002,,2023-06-05 17:00,15,
e_e000959,2306050003,,2306050003,,2023-06-05 18:00,13,
e_e000959,2306050004,,2306050004,,2023-06-05 07:30,15,
e_e000959,2306050005,,2306050005,,2023-06-05 21:00,15,
e_e000959,2306060001,,2306060001,,2023-06-06 15:00,15,
e_e000959,2306060002,,2306060002,,2023-06-06 15:30,15,
e_e000959,2306060003,,2306060003,,2023-06-06 16:00,15,
e_e000959,2306060004,,2306060004,,2023-06-06 17:00,15,
e_e000959,2306060005,,2306060005,,2023-06-06 18:00,15,
e_e000959,2306060006,,2306060006,,2023-06-06 22:00,1,
e_e000959,2306060007,,2306060007,,2023-06-06 19:30,13,
e_e000961,2305260001,2305260001,,2023-05-26 09:00,,,
e_e000961,2305260002,,2305260002,,2023-05-26 11:30,1,
e_e000961,2305260003,,2305260003,,2023-05-26 13:00,1,
e_e000961,2305260004,,2305260004,,2023-05-26 15:00,1,
e_e000961,2305260005,,2305260005,,2023-05-26 16:30,1,
e_e000961,2305270001,,2305270001,,2023-05-27 11:30,1,
e_e000961,2305270002,,2305270002,,2023-05-27 13:30,1,
e_e000961,2305270003,,2305270003,,2023-05-27 15:30,1,
e_e000961,2305270004,,2305270004,,2023-05-27 20:00,1,
e_e000961,2305270005,,2305270005,,2023-05-27 20:30,15,
e_e000961,2305270006,,2305270006,,2023-05-27 21:00,15,
e_e000961,2305280001,,2305280001,,2023-05-28 14:30,1,
e_e000961,2305280002,,2305280002,,2023-05-28 16:30,1,
e_e000961,2305280003,,2305280003,,2023-05-28 17:30,1,
e_e000961,2305280004,,2305280004,,2023-05-28 19:00,1,
e_e000961,2305290001,,2305290001,,2023-05-29 10:00,1,
e_e000961,2305290002,,2305290002,,2023-05-29 10:30,1,
e_e000961,2305290003,,2305290003,,2023-05-29 14:30,15,
e_e000961,2305290004,,2305290004,,2023-05-29 15:30,15,
e_e000961,2305290005,,2305290005,,2023-05-29 17:00,15,
e_e000961,2305290006,,2305290006,,2023-05-29 18:30,15,
e_e000961,2305290007,,2305290007,,2023-05-29 20:00,15,
e_e000961,2305290008,,2305290008,,2023-05-29 22:00,15,
e_e000961,2305300001,,2305300001,,2023-05-30 06:00,1,
e_e000962,2306030001,2306030001,,2023-06-03 12:00,,,
e_e000962,2306030002,,2306030002,,2023-06-03 15:30,1,
e_e000962,2306030003,,2306030003,,2023-06-03 12:30,1,
e_e000964,2305270001,2305270001,,2023-05-27 12:30,,,
e_e000964,2305270002,,2305270002,,2023-05-27 17:30,1,15
e_e000964,2305270003,,2305270003,,2023-05-27 16:30,15,
e_e000964,2305280001,,2305280001,,2023-05-28 17:30,1,
e_e000964,2305280002,,2305280002,,2023-05-28 13:30,1,
e_e000964,2305280003,,2305280003,,2023-05-28 15:30,1,
e_e000964,2305290001,,2305290001,,2023-05-29 19:00,1,
e_e000964,2305290002,,2305290002,,2023-05-29 17:00,1,
e_e000964,2305290003,,2305290003,,2023-05-29 18:00,1,
e_e000966,2306090001,2306090001,,2023-06-09 10:00,,,
e_e000966,2306090002,,2306090002,,2023-06-09 11:30,1,
e_e000966,2306090003,,2306090003,,2023-06-09 12:00,1,
e_e000966,2306090004,,2306090004,,2023-06-09 13:00,1,
e_e000966,2306090005,,2306090005,,2023-06-09 13:30,15,
e_e000966,2306090006,,2306090006,,2023-06-09 15:00,1,
e_e000966,2306090007,,2306090007,,2023-06-09 17:00,1,
e_e000967,2305270001,2305270001,,2023-05-27 10:00,,,
e_e000967,2305270002,,2305270002,,2023-05-27 12:30,1,
e_e000967,2305270003,,2305270003,,2023-05-27 13:00,1,
e_e000967,2305270004,,2305270004,,2023-05-27 14:00,1,
e_e000967,2305270005,,2305270005,,2023-05-27 14:30,1,
e_e000967,2305270006,,2305270006,,2023-05-27 19:00,1,
e_e000967,2305270007,,2305270007,,2023-05-27 20:00,1,
e_e000967,2305280001,,2305280001,,2023-05-28 13:00,1,
e_e000967,2305280002,,2305280002,,2023-05-28 14:30,1,
e_e000967,2305280003,,2305280003,,2023-05-28 16:30,1,
e_e000967,2305290001,,2305290001,,2023-05-29 11:30,15,
e_e000967,2305290002,,2305290002,,2023-05-29 13:00,1,
e_e000967,2305290003,,2305290003,,2023-05-29 14:00,1,
e_e000967,2305290004,,2305290004,,2023-05-29 14:30,1,
e_e000967,2305290005,,2305290005,,2023-05-29 17:00,1,
e_e000969,2305280001,2305280001,,2023-05-28 10:30,,,
e_e000969,2305280002,,2305280002,,2023-05-28 15:30,1,
e_e000969,2305280003,,2305280003,,2023-05-28 11:00,1,
e_e000969,2305280004,,2305280004,,2023-05-28 12:00,1,
e_e000969,2305280005,,2305280005,,2023-05-28 12:30,1,
e_e000969,2305280006,,2305280006,,2023-05-28 14:00,1,
e_e000973,2306050001,2306050001,,2023-06-05 08:30,,,
e_e000973,2306050002,,2306050002,,2023-06-05 21:30,1,1
e_e000973,2306050003,,2306050003,,2023-06-05 10:00,1,1
e_e000973,2306050004,,2306050004,,2023-06-05 11:30,1,1
e_e000973,2306050005,,2306050005,,2023-06-05 14:30,1,1
e_e000973,2306050006,,2306050006,,2023-06-05 19:00,1,1
e_e000973,2306060001,,2306060001,,2023-06-06 12:30,1,1
e_e000973,2306060002,,2306060002,,2023-06-06 09:30,1,1
e_e000976,2305310001,2305310001,,2023-05-31 10:30,,,
e_e000976,2305310002,,2305310002,,2023-05-31 01:30,4,12
e_e000976,2305310003,,2305310003,,2023-05-31 11:00,13,15
e_e000976,2305310004,,2305310004,,2023-05-31 12:30,12,15
e_e000976,2305310005,,2305310005,,2023-05-31 12:00,13,15
e_e000976,2305310006,,2305310006,,2023-05-31 13:30,12,15
e_e000976,2305310007,,2305310007,,2023-05-31 14:30,13,15
e_e000976,2305310008,,2305310008,,2023-05-31 14:30,15,
e_e000976,2305310009,,2305310009,,2023-05-31 16:00,4,15
e_e000976,2305310010,,2305310010,,2023-05-31 17:00,13,15
e_e000976,2305310011,,2305310011,,2023-05-31 18:00,13,15
e_e000976,2305310012,,2305310012,,2023-05-31 21:00,15,
e_e000976,2305310013,,2305310013,,2023-05-31 19:00,15,
e_e000976,2305310014,,2305310014,,2023-05-31 22:00,12,15
e_e000976,2305310015,,2305310015,,2023-05-31 23:30,12,15
e_e000983,2306100001,2306100001,,2023-06-10 11:00,,,
e_e000983,2306100002,,2306100002,,2023-06-10 17:00,5,13
e_e000983,2306100003,,2306100003,,2023-06-10 12:30,5,
e_e000983,2306100004,,2306100004,,2023-06-10 13:30,13,
e_e000983,2306100005,,2306100005,,2023-06-10 14:30,5,
e_e000984,2306030001,2306030001,,2023-06-03 09:00,,,
e_e000984,2306030002,,2306030002,,2023-06-03 11:30,1,
e_e000984,2306030003,,2306030003,,2023-06-03 12:30,1,
e_e000984,2306030004,,2306030004,,2023-06-03 14:00,1,
e_e000984,2306030005,,2306030005,,2023-06-03 18:00,1,
e_e000984,2306030006,,2306030006,,2023-06-03 21:00,1,
e_e000986,2305240001,2305240001,,2023-05-24 10:00,,,
e_e000986,2305240002,,2305240002,,2023-05-24 16:30,4,8
e_e000986,2305240003,,2305240003,,2023-05-24 11:00,5,13
e_e000986,2305240004,,2305240004,,2023-05-24 13:30,15,
e_e000986,2305240005,,2305240005,,2023-05-24 14:30,15,
e_e000986,2305240006,,2305240006,,2023-05-24 03:00,15,
e_e000987,2305280001,2305280001,,2023-05-28 11:00,,,
e_e000987,2305280002,,2305280002,,2023-05-28 12:00,1,
e_e000987,2305280003,,2305280003,,2023-05-28 14:00,1,
e_e000987,2305280004,,2305280004,,2023-05-28 17:00,1,
e_e000987,2305280005,,2305280005,,2023-05-28 18:30,1,
e_e000987,2305280006,,2305280006,,2023-05-28 18:00,1,
e_e000987,2305280007,,2305280007,,2023-05-28 22:30,1,
e_e000992,2305270001,2305270001,,2023-05-27 11:30,,,
e_e000992,2305270002,,2305270002,,2023-05-27 12:30,1,
e_e000992,2305270003,,2305270003,,2023-05-27 14:30,1,
e_e000992,2305270004,,2305270004,,2023-05-27 16:00,1,
e_e000993,2305260001,2305260001,,2023-05-26 18:00,,,
e_e000993,2305260002,,2305260002,,2023-05-26 21:00,7,
e_e000993,2305260003,,2305260003,,2023-05-26 22:30,5,
e_e000993,2305270001,,2305270001,,2023-05-27 14:00,5,
e_e000993,2305270002,,2305270002,,2023-05-27 17:30,15,
e_e000993,2305270003,,2305270003,,2023-05-27 19:30,4,
e_e000993,2305270004,,2305270004,,2023-05-27 20:00,15,
e_e000993,2305280001,,2305280001,,2023-05-28 15:30,4,1
e_e000993,2305280002,,2305280002,,2023-05-28 16:30,5,
e_e000993,2305280003,,2305280003,,2023-05-28 19:00,4,5
e_e000993,2305290001,,2305290001,,2023-05-29 16:00,5,13
e_e000993,2305290002,,2305290002,,2023-05-29 17:00,15,
e_e000993,2305290003,,2305290003,,2023-05-29 19:00,7,
e_e000994,2306090001,2306090001,,2023-06-09 19:30,,,
e_e000994,2306090002,,2306090002,,2023-06-09 21:30,1,
e_e000994,2306100001,,2306100001,,2023-06-10 10:00,15,
e_e000994,2306100002,,2306100002,,2023-06-10 13:00,15,
e_e000994,2306100003,,2306100003,,2023-06-10 19:00,15,
e_e000994,2306100004,,2306100004,,2023-06-10 21:30,1,
e_e000995,2305250001,2305250001,,2023-05-25 20:00,,,
e_e000995,2305250002,,2305250002,,2023-05-25 11:00,9,1
e_e000995,2305250003,,2305250003,,2023-05-25 08:30,1,
e_e000995,2305260001,,2305260001,,2023-05-26 11:00,1,
e_e000995,2305260002,,2305260002,,2023-05-26 16:00,1,
e_e000995,2305260003,,2305260003,,2023-05-26 12:00,15,
e_e000995,2305270001,,2305270001,,2023-05-27 13:00,1,
e_e000995,2305270002,,2305270002,,2023-05-27 17:00,1,
e_e000995,2305280001,,2305280001,,2023-05-28 11:00,1,
e_e000995,2305280002,,2305280002,,2023-05-28 16:30,1,
e_e000995,2305290001,,2305290001,,2023-05-29 16:00,1,
e_e000995,2305290002,,2305290002,,2023-05-29 21:00,1,
e_e000996,2306010001,2306010001,,2023-06-01 12:00,,,
e_e000996,2306010002,,2306010002,,2023-06-01 13:30,1,
e_e000996,2306010003,,2306010003,,2023-06-01 14:00,1,
e_e000996,2306010004,,2306010004,,2023-06-01 03:00,1,
e_e000996,2306010005,,2306010005,,2023-06-01 18:00,1,
e_e000997,2305280001,2305280001,,2023-05-28 10:30,,,
e_e000997,2305280002,,2305280002,,2023-05-28 12:00,1,1
e_e000997,2305290001,,2305290001,,2023-05-29 11:30,1,1
e_e000997,2305290002,,2305290002,,2023-05-29 12:00,15,15
e_e000997,2305290003,,2305290003,,2023-05-29 12:30,15,15
e_e000997,2305290004,,2305290004,,2023-05-29 13:30,1,1
e_e000998,2305260001,2305260001,,2023-05-26 14:00,,,
e_e000998,2305260002,,2305260002,,2023-05-26 15:30,1,1
e_e000998,2305270001,,2305270001,,2023-05-27 12:30,1,1
e_e000998,2305270002,,2305270002,,2023-05-27 13:00,1,1
e_e000998,2305270003,,2305270003,,2023-05-27 17:30,1,1
e_e000999,2305270001,2305270001,,2023-05-27 17:00,,,
e_e000999,2305270002,,2305270002,,2023-05-27 18:00,1,
e_e000999,2305270003,,2305270003,,2023-05-27 21:00,1,
e_e000999,2305280001,,2305280001,,2023-05-28 11:30,1,
e_e000999,2305280002,,2305280002,,2023-05-28 13:30,1,
e_e000999,2305280003,,2305280003,,2023-05-28 15:00,1,
e_e000999,2305280004,,2305280004,,2023-05-28 18:00,1,
e_e000999,2305280005,,2305280005,,2023-05-28 21:30,1,
e_e000999,2305290001,,2305290001,,2023-05-29 11:00,1,
e_e000999,2305290002,,2305290002,,2023-05-29 13:00,1,
e_e000999,2305290003,,2305290003,,2023-05-29 14:00,1,
e_e000999,2305290004,,2305290004,,2023-05-29 16:00,1,
e_e000999,2305290005,,2305290005,,2023-05-29 18:30,1,
e_e001001,2306090001,2306090001,,2023-06-09 19:00,,,
e_e001001,2306090002,,2306090002,,2023-06-09 09:30,1,
e_e001001,2306090003,,2306090003,,2023-06-09 20:00,1,
e_e001001,2306100001,,2306100001,,2023-06-10 17:30,1,
e_e001001,2306100002,,2306100002,,2023-06-10 12:00,1,
e_e001001,2306100003,,2306100003,,2023-06-10 13:30,1,
e_e001001,2306100004,,2306100004,,2023-06-10 14:00,1,
e_e001001,2306100005,,2306100005,,2023-06-10 15:00,1,
e_e001001,2306110001,,2306110001,,2023-06-11 12:00,1,
e_e001001,2306110002,,2306110002,,2023-06-11 13:30,1,
e_e001009,2305240001,2305240001,,2023-05-24 08:30,,,
e_e001009,2305240002,,2305240002,,2023-05-24 09:00,13,15
e_e001009,2305240003,,2305240003,,2023-05-24 13:00,12,
e_e001009,2305240004,,2305240004,,2023-05-24 13:30,5,15
e_e001009,2305240005,,2305240005,,2023-05-24 14:30,15,
e_e001009,2305240006,,2305240006,,2023-05-24 16:00,5,15
e_e001009,2305240007,,2305240007,,2023-05-24 16:30,5,15
e_e001009,2305240008,,2305240008,,2023-05-24 18:30,5,13
e_e001009,2305240009,,2305240009,,2023-05-24 22:00,5,15
e_e001009,2305240010,,2305240010,,2023-05-24 22:30,6,15
e_e001009,2305250001,,2305250001,,2023-05-25 12:30,13,15
e_e001009,2305250002,,2305250002,,2023-05-25 14:00,13,15
e_e001009,2305250003,,2305250003,,2023-05-25 16:00,13,15
e_e001009,2305250004,,2305250004,,2023-05-25 17:00,15,
e_e001009,2305250005,,2305250005,,2023-05-25 17:00,15,
e_e001009,2305250006,,2305250006,,2023-05-25 18:00,5,15
e_e001009,2305250007,,2305250007,,2023-05-25 22:30,12,
e_e001009,2305250008,,2305250008,,2023-05-25 23:00,13,15
e_e001012,2305270001,2305270001,,2023-05-27 09:00,,,
e_e001012,2305270002,,2305270002,,2023-05-27 16:30,5,13
e_e001012,2305270003,,2305270003,,2023-05-27 10:30,5,13
e_e001012,2305270004,,2305270004,,2023-05-27 11:30,15,
e_e001012,2305270005,,2305270005,,2023-05-27 12:30,15,
e_e001012,2305270006,,2305270006,,2023-05-27 13:00,15,
e_e001012,2305270007,,2305270007,,2023-05-27 13:30,15,
e_e001013,2305280001,2305280001,,2023-05-28 09:00,,,
e_e001013,2305280002,,2305280002,,2023-05-28 10:00,1,
e_e001013,2305280003,,2305280003,,2023-05-28 10:30,15,
e_e001013,2305280004,,2305280004,,2023-05-28 11:30,15,
e_e001013,2305280005,,2305280005,,2023-05-28 12:00,1,
e_e001013,2305280006,,2305280006,,2023-05-28 13:30,1,
e_e001014,2305260001,2305260001,,2023-05-26 10:30,,,
e_e001014,2305260002,,2305260002,,2023-05-26 15:00,1,5
e_e001014,2305260003,,2305260003,,2023-05-26 13:00,1,
e_e001014,2305260004,,2305260004,,2023-05-26 11:30,1,5
e_e001014,2305270001,,2305270001,,2023-05-27 18:00,5,
e_e001014,2305270002,,2305270002,,2023-05-27 11:00,1,
e_e001014,2305270003,,2305270003,,2023-05-27 12:00,1,
e_e001019,2305270001,2305270001,,2023-05-27 12:00,,,
e_e001019,2305270002,,2305270002,,2023-05-27 13:30,1,
e_e001019,2305270003,,2305270003,,2023-05-27 14:30,15,
e_e001019,2305270004,,2305270004,,2023-05-27 15:30,1,
e_e001019,2305270005,,2305270005,,2023-05-27 16:30,1,
e_e001019,2305270006,,2305270006,,2023-05-27 17:30,1,
e_e001022,2306040001,2306040001,,2023-06-04 05:00,,,
e_e001022,2306040002,,2306040002,,2023-06-04 20:00,1,
e_e001022,2306040004,,2306040004,,2023-06-04 13:30,1,
e_e001022,2306040005,,2306040005,,2023-06-04 14:30,1,
e_e001022,2306050001,,2306050001,,2023-06-05 10:30,1,
e_e001022,2306050002,,2306050002,,2023-06-05 21:00,1,
e_e001022,2306060001,,2306060001,,2023-06-06 16:00,1,
e_e001022,2306060002,,2306060002,,2023-06-06 21:00,1,
e_e001023,2305290001,2305290001,,2023-05-29 17:30,,,
e_e001023,2305290002,,2305290002,,2023-05-29 18:00,1,
e_e001023,2305290003,,2305290003,,2023-05-29 18:30,15,
e_e001023,2305290004,,2305290004,,2023-05-29 19:30,15,
e_e001023,2305290005,,2305290005,,2023-05-29 20:30,15,
e_e001023,2305290006,,2305290006,,2023-05-29 21:30,1,
e_e001024,2305260001,2305260001,,2023-05-26 18:00,,,
e_e001024,2305260002,,2305260002,,2023-05-26 19:00,5,
e_e001024,2305260003,,2305260003,,2023-05-26 22:30,7,
e_e001024,2305260004,,2305260004,,2023-05-26 23:00,5,
e_e001024,2305260005,,2305260005,,2023-05-26 23:30,15,
e_e001024,2305260006,,2305260006,,2023-05-26 00:30,15,
e_e001024,2305260007,,2305260007,,2023-05-26 02:00,15,
e_e001024,2305270001,,2305270001,,2023-05-27 16:30,13,
e_e001024,2305270002,,2305270002,,2023-05-27 17:30,5,15
e_e001024,2305270003,,2305270003,,2023-05-27 21:00,1,
e_e001024,2305270004,,2305270004,,2023-05-27 23:30,1,
e_e001024,2305280001,,2305280001,,2023-05-28 18:30,1,
e_e001024,2305280002,,2305280002,,2023-05-28 18:30,1,
e_e001024,2305280003,,2305280003,,2023-05-28 19:30,1,
e_e001024,2305280004,,2305280004,,2023-05-28 21:00,1,
e_e001024,2305290001,,2305290001,,2023-05-29 13:00,1,
e_e001024,2305290002,,2305290002,,2023-05-29 13:30,1,
e_e001024,2305290003,,2305290003,,2023-05-29 15:30,1,
e_e001024,2305290004,,2305290004,,2023-05-29 18:30,1,
e_e001024,2305290005,,2305290005,,2023-05-29 21:30,7,
e_e001024,2305290006,,2305290006,,2023-05-29 22:00,13,
e_e001025,2306040001,2306040001,,2023-06-04 08:30,,,
e_e001025,2306040002,,2306040002,,2023-06-04 10:00,1,
e_e001025,2306040003,,2306040003,,2023-06-04 11:30,1,
e_e001025,2306040004,,2306040004,,2023-06-04 12:00,15,
e_e001025,2306040005,,2306040005,,2023-06-04 13:00,1,
e_e001025,2306040006,,2306040006,,2023-06-04 14:30,1,
e_e001025,2306040007,,2306040007,,2023-06-04 15:00,15,
e_e001025,2306040008,,2306040008,,2023-06-04 16:30,15,
e_e001025,2306050001,,2306050001,,2023-06-05 11:30,1,
e_e001025,2306050002,,2306050002,,2023-06-05 12:30,1,
e_e001025,2306050003,,2306050003,,2023-06-05 15:30,15,
e_e001025,2306050004,,2306050004,,2023-06-05 17:00,1,
e_e001025,2306050005,,2306050005,,2023-06-05 20:00,1,
e_e001026,2306040001,2306040001,,2023-06-04 10:30,,,
e_e001026,2306040002,,2306040002,,2023-06-04 11:30,1,
e_e001026,2306040003,,2306040003,,2023-06-04 13:00,1,
e_e001026,2306040004,,2306040004,,2023-06-04 15:30,1,
e_e001026,2306040005,,2306040005,,2023-06-04 16:30,1,
e_e001026,2306040006,,2306040006,,2023-06-04 18:30,15,
e_e001026,2306040007,,2306040007,,2023-06-04 20:30,15,
e_e001026,2306050001,,2306050001,,2023-06-05 10:30,1,
e_e001026,2306050002,,2306050002,,2023-06-05 11:00,1,
e_e001026,2306050003,,2306050003,,2023-06-05 13:00,1,
e_e001029,2305260001,2305260001,,2023-05-26 22:30,,,
e_e001029,2305260002,,2305260002,,2023-05-26 03:00,1,
e_e001029,2305270001,,2305270001,,2023-05-27 13:00,1,15
e_e001029,2305270002,,2305270002,,2023-05-27 13:30,15,
e_e001029,2305270003,,2305270003,,2023-05-27 14:30,1,15
e_e001029,2305270004,,2305270004,,2023-05-27 15:30,15,
e_e001029,2305270005,,2305270005,,2023-05-27 17:00,1,
e_e001029,2305270006,,2305270006,,2023-05-27 21:30,1,
e_e001029,2305280001,,2305280001,,2023-05-28 11:00,1,
e_e001029,2305280002,,2305280002,,2023-05-28 14:30,1,
e_e001029,2305280003,,2305280003,,2023-05-28 19:30,1,
e_e001029,2305280004,,2305280004,,2023-05-28 21:30,1,
e_e001029,2305290001,,2305290001,,2023-05-29 11:30,1,
e_e001029,2305290002,,2305290002,,2023-05-29 12:30,15,
e_e001029,2305290003,,2305290003,,2023-05-29 14:30,1,
e_e001029,2305290004,,2305290004,,2023-05-29 18:30,1,
e_e001029,2305290005,,2305290005,,2023-05-29 23:30,1,
e_e001030,2305270001,2305270001,,2023-05-27 09:00,,,
e_e001030,2305270002,,2305270002,,2023-05-27 09:30,1,
e_e001030,2305270003,,2305270003,,2023-05-27 10:00,1,
e_e001030,2305270004,,2305270004,,2023-05-27 13:30,1,
e_e001030,2305270005,,2305270005,,2023-05-27 14:30,1,
e_e001030,2305270006,,2305270006,,2023-05-27 17:00,15,
e_e001030,2305270007,,2305270007,,2023-05-27 19:30,15,
e_e001030,2305270008,,2305270008,,2023-05-27 21:00,15,
e_e001030,2305280001,,2305280001,,2023-05-28 10:30,15,
e_e001030,2305280002,,2305280002,,2023-05-28 12:30,1,
e_e001030,2305280003,,2305280003,,2023-05-28 15:30,1,
e_e001030,2305280004,,2305280004,,2023-05-28 16:30,1,
e_e001031,2306030001,2306030001,,2023-06-03 11:30,,,
e_e001031,2306030002,,2306030002,,2023-06-03 16:30,1,
e_e001031,2306030003,,2306030003,,2023-06-03 14:00,1,
e_e001031,2306030004,,2306030004,,2023-06-03 14:30,1,
e_e001031,2306030005,,2306030005,,2023-06-03 11:30,1,
e_e001031,2306040001,,2306040001,,2023-06-04 16:00,1,
e_e001031,2306040002,,2306040002,,2023-06-04 12:00,1,
e_e001031,2306040003,,2306040003,,2023-06-04 13:00,1,
e_e001031,2306040004,,2306040004,,2023-06-04 15:30,1,
e_e001032,2305260001,2305260001,,2023-05-26 15:30,,,
e_e001032,2305260002,,2305260002,,2023-05-26 16:00,1,
e_e001032,2305260003,,2305260003,,2023-05-26 18:30,15,
e_e001032,2305260004,,2305260004,,2023-05-26 21:00,15,
e_e001032,2305260005,,2305260005,,2023-05-26 23:30,15,
e_e001032,2305270001,,2305270001,,2023-05-27 09:30,13,
e_e001032,2305270002,,2305270002,,2023-05-27 11:30,15,
e_e001032,2305270003,,2305270003,,2023-05-27 12:00,15,
e_e001032,2305270004,,2305270004,,2023-05-27 13:30,13,
e_e001032,2305270005,,2305270005,,2023-05-27 16:00,4,
e_e001032,2305270006,,2305270006,,2023-05-27 21:00,15,
e_e001032,2305270007,,2305270007,,2023-05-27 22:30,15,
e_e001032,2305270008,,2305270008,,2023-05-27 23:30,15,
e_e001032,2305280001,,2305280001,,2023-05-28 13:00,16,
e_e001032,2305280002,,2305280002,,2023-05-28 15:30,15,
e_e001032,2305280003,,2305280003,,2023-05-28 17:00,5,
e_e001032,2305280004,,2305280004,,2023-05-28 18:30,13,
e_e001032,2305280005,,2305280005,,2023-05-28 21:00,5,13
e_e001032,2305280006,,2305280006,,2023-05-28 23:30,5,13
e_e001032,2305290001,,2305290001,,2023-05-29 11:30,15,
e_e001032,2305290002,,2305290002,,2023-05-29 12:00,15,
e_e001032,2305290003,,2305290003,,2023-05-29 12:30,15,
e_e001032,2305290004,,2305290004,,2023-05-29 15:30,5,13
e_e001032,2305290005,,2305290005,,2023-05-29 16:30,15,
e_e001032,2305290006,,2305290006,,2023-05-29 17:00,13,
e_e001032,2305290007,,2305290007,,2023-05-29 21:30,4,
e_e001032,2305290008,,2305290008,,2023-05-29 23:00,7,
e_e001032,2305290009,,2305290009,,2023-05-29 23:30,1,
e_e001040,2306100001,2306100001,,2023-06-10 08:30,,,
e_e001040,2306100002,,2306100002,,2023-06-10 09:00,1,
e_e001040,2306100003,,2306100003,,2023-06-10 11:30,1,
e_e001040,2306100004,,2306100004,,2023-06-10 12:30,1,
e_e001040,2306100005,,2306100005,,2023-06-10 13:00,1,
e_e001040,2306100006,,2306100006,,2023-06-10 14:30,1,
e_e001040,2306100007,,2306100007,,2023-06-10 15:30,1,
e_e001040,2306100008,,2306100008,,2023-06-10 16:00,1,
e_e001041,2306040001,2306040001,,2023-06-04 11:30,,,
e_e001041,2306040002,,2306040002,,2023-06-04 14:00,1,
e_e001041,2306040003,,2306040003,,2023-06-04 15:00,1,
e_e001041,2306040004,,2306040004,,2023-06-04 16:00,15,
e_e001041,2306040005,,2306040005,,2023-06-04 18:00,15,
e_e001041,2306040006,,2306040006,,2023-06-04 18:30,15,
e_e001041,2306040007,,2306040007,,2023-06-04 19:30,15,
e_e001041,2306040008,,2306040008,,2023-06-04 20:00,15,
e_e001041,2306040009,,2306040009,,2023-06-04 21:30,15,
e_e001041,2306050001,,2306050001,,2023-06-05 11:00,15,
e_e001041,2306050002,,2306050002,,2023-06-05 12:00,16,15
e_e001041,2306050003,,2306050003,,2023-06-05 12:30,15,
e_e001041,2306050004,,2306050004,,2023-06-05 13:00,16,
e_e001041,2306050005,,2306050005,,2023-06-05 15:00,1,
e_e001041,2306050006,,2306050006,,2023-06-05 17:00,1,
e_e001045,2306030001,2306030001,,2023-06-03 06:30,,,
e_e001045,2306030002,,2306030002,,2023-06-03 06:30,4,
e_e001045,2306030003,,2306030003,,2023-06-03 09:30,12,
e_e001045,2306030004,,2306030004,,2023-06-03 11:30,12,
e_e001045,2306030005,,2306030005,,2023-06-03 12:30,5,
e_e001045,2306030006,,2306030006,,2023-06-03 13:00,15,
e_e001045,2306030007,,2306030007,,2023-06-03 14:00,5,
e_e001045,2306030008,,2306030008,,2023-06-03 16:00,15,
e_e001045,2306030009,,2306030009,,2023-06-03 18:00,5,
e_e001045,2306030010,,2306030010,,2023-06-03 20:00,5,
e_e001045,2306040001,,2306040001,,2023-06-04 10:00,13,
e_e001045,2306040002,,2306040002,,2023-06-04 11:30,15,
e_e001045,2306040003,,2306040003,,2023-06-04 12:30,15,
e_e001045,2306040004,,2306040004,,2023-06-04 14:30,15,
e_e001045,2306040005,,2306040005,,2023-06-04 16:30,15,
e_e001045,2306040006,,2306040006,,2023-06-04 15:30,15,
e_e001045,2306040007,,2306040007,,2023-06-04 18:30,5,
e_e001045,2306040008,,2306040008,,2023-06-04 20:00,15,
e_e001045,2306040009,,2306040009,,2023-06-04 22:00,15,
e_e001045,2306050001,,2306050001,,2023-06-05 10:30,13,
e_e001045,2306050002,,2306050002,,2023-06-05 15:00,13,
e_e001045,2306050003,,2306050003,,2023-06-05 18:30,5,
e_e001045,2306050004,,2306050004,,2023-06-05 21:00,4,
e_e001045,2306050005,,2306050005,,2023-06-05 23:30,5,
e_e001045,2306060001,,2306060001,,2023-06-06 10:00,5,
e_e001045,2306060002,,2306060002,,2023-06-06 11:30,15,
e_e001045,2306060003,,2306060003,,2023-06-06 12:30,5,
e_e001045,2306060004,,2306060004,,2023-06-06 13:30,15,
e_e001045,2306060005,,2306060005,,2023-06-06 20:00,12,
e_e001045,2306060006,,2306060006,,2023-06-06 14:30,15,
e_e001049,2305270001,2305270001,,2023-05-27 19:00,,,
e_e001049,2305270002,,2305270002,,2023-05-27 20:30,1,
e_e001049,2305270011,,2305270011,,2023-05-27 20:30,1,
e_e001049,2305280001,,2305280001,,2023-05-28 12:00,1,
